it,cologno al serio,10175,45.583333,9.7
ph,banaue,2497,16.913559,121.061842
in,lahar,32889,26.198333,78.945
mk,vasilevo,12382,41.4761111,22.6416667
ru,tarnogskiy gorodok,5432,60.499722,43.576111
jp,toda,118733,35.809444,139.6925
ua,biryukove,4250,47.956306,39.738426
ru,saskylakh,1920,71.916667,114.083333
ph,pau,2428,15.0279,120.7243
ru,troitsk,33785,55.48498,37.307359
tj,tartki,2342,37.5833333,68.1333333
fr,les mureaux,31406,48.991733,1.909718
in,kopargaon,65121,19.883333,74.483333
in,kotdwara,27012,29.75,78.533333
fr,vanves,25184,48.823451,2.290253
be,walcourt,17501,50.25,4.416667
in,brahmapuri,32961,20.6,79.866667
ie,nenagh,6672,52.8619444,-8.1966667
in,khurai,31617,24.0436,78.3319
co,cravo norte,4787,6.301735,-70.204154
us,homer,6560,59.6425000,-151.5483333
us,dodge city,25932,37.7527778,-100.0166667
hu,baj,2664,47.645931,18.364097
pg,kandrian,1014,-6.2166667,149.55
us,parole,16664,38.9794444,-76.5308333
mx,apizaco,46461,19.416667,-98.15
sa,mecca,1199659,21.426667,39.826111
ph,jantianon,2322,9.4442,123.1657
mx,cuitareo,4300,19.616667,-100.6
sj,ny-alesund,40,78.9333333,11.95
pt,fatima,11798,39.62071,-8.652367
us,mamaroneck,18153,40.9486111,-73.7330556
ca,carbonear,6814,47.733333,-53.25
gr,theodoriana,999,39.4341667,21.2086111
ru,sivaki,2479,52.633333,126.75
co,samaniego,13515,1.338495,-77.595695
sk,pezinok,21343,48.2833333,17.2666667
gr,veroia,44465,40.5233333,22.2036111
br,camaqua,53170,-30.85,-51.816667
cm,bafia,69511,4.75,11.2333333
it,frattamaggiore,31251,40.95,14.266667
ru,pryazha,4156,61.692584,33.621586
ph,napnapan,3258,10.708453,122.393004
ph,bagakay,3136,8.1454,123.8157
ph,salug,6775,8.114722,122.783333
et,gondar,153942,12.6,37.466667
in,shrirampur,226338,22.752778,88.342222
it,brindisi,92457,40.633333,17.933333
ba,blagaj,4715,43.2575,17.8886111
ro,pestisani,4187,45.066667,23.033333
an,windward side,442,17.6333333,-63.2333333
ro,filipestii de padure,10169,45,25.75
hu,jaszjakohalma,3088,47.520379,19.990863
au,somerville,7015,-38.216667,145.166667
co,ubaque,1009,4.486675,-73.937477
it,mirano,27152,45.494444,12.104722
ro,ghergheasa,2726,45.266667,27.2
iq,tikrit,42616,34.5966667,43.6769444
br,urucurituba,10180,-2.683333,-57.666667
ro,lunca cernii de jos,1099,45.633333,22.616667
it,carate brianza,17114,45.683333,9.233333
my,ranau,19296,5.9538,116.6641
us,tiburon,8632,37.8736111,-122.4555556
de,bietigheim-bissingen,41979,48.966667,9.133333
be,middelkerke,17789,51.183333,2.816667
de,cleves,49448,51.783333,6.15
in,firozpur jhirka,20196,27.8,76.95
de,moers,109167,51.45,6.65
ru,kolchugino,47080,56.299293,39.383036
ru,serov,98440,59.483333,60.516667
us,ventnor city,12699,39.3402778,-74.4777778
us,haverstraw,10114,41.1975000,-73.9650000
gr,vironia,858,41.2833333,23.2333333
gt,jerez,4330,14.1,-89.75
it,salo,10525,45.6,10.516667
fr,boulogne-sur-mer,45715,50.720702,1.604562
ph,san carlos,59673,10.484,123.4203
in,ikauna,14218,27.55,81.966667
ru,udimskiy,2594,61.141708,45.914425
pf,afareaitu,3213,-17.55,-149.7833333
mx,guadalupe victoria,14269,24.449722,-104.1225
in,shiggaon,26120,15,75.233333
pk,kamoke,199589,31.974444,74.224444
ph,carmelo,2175,10.7051,123.7935
id,dumai,143775,1.683333,101.45
fr,saint-gilles,11995,43.677923,4.432586
us,south laurel,21762,39.0697222,-76.8505556
ro,tarnova,1844,45.3425,22.006111
ro,olanu,3340,44.866667,24.3
ve,caraballeda,37831,10.6166667,-66.8333333
gb,ashton-under-lyne,43675,53.5,-2.1
mq,fort-de-france,89997,14.6,-61.0833333
ph,alugan,2131,12.2188,125.4808
ru,kushva,34059,58.290556,59.759167
nz,ruawai,477,-36.133333,174.033333
in,baghmara,9950,22.253611,88.870556
ca,ayr,3841,43.283333,-80.45
br,tres coracoes,63458,-21.7,-45.266667
pk,kunjah,28102,32.528482,73.97368
gr,silivainiotika,1595,38.1666667,22.3333333
am,vardablur,1297,40.95,44.4666667
us,evans,19779,33.5336111,-82.1308333
de,schneeberg,16833,50.6,12.633333
us,great bend,14654,38.3644444,-98.7644444
ru,ptichye,4680,45.525204,41.716017
ph,magallanes,2487,16.0196,120.739
it,san gennaro vesuviano,10955,40.883333,14.533333
us,williamsport,29377,41.2411111,-77.0013889
nl,bemmel,42751,51.890107,5.891289
ru,suda,5582,59.152539,37.558202
gt,villa canales,119084,14.481389,-90.531667
gr,petraia,939,40.7208333,22.1444444
ru,pervomayskiy,1086,56.614737,43.358254
hu,mosonszentmiklos,2517,47.736073,17.391554
cf,boali,4696,4.8,18.1166667
gb,longside,722,57.516667,-1.933333
fr,la valette-du-var,22816,43.137413,5.983139
zm,mungwi,6821,-10.1666667,31.3833333
mx,isla,24558,18.6,-96.15
ru,ksenyevka,3344,53.5546,118.7255
es,torrelavega,56856,43.349435,-4.047852
in,shivrajpur,6705,22.416667,73.65
jp,hamura,58201,35.790722,139.338888
am,metsamor,8789,40.0713889,44.2891667
am,nor armavir,1597,40.0866667,43.99
br,muqui,8614,-20.95,-41.3
us,okmulgee,12482,35.6233333,-95.9602778
co,matanza,1669,7.322333,-73.015161
ca,edmonton,822319,53.55,-113.5
au,corowa,5179,-35.999619,146.385803
jp,sadowara,33112,32.033333,131.433333
ph,polo,2343,16.1963,119.9491
br,sao goncalo do amarante,23583,-3.6,-38.966667
si,velenje,26426,46.3591667,15.1102778
ie,athenry,2419,53.2963889,-8.7430556
au,warragul,9128,-38.159119,145.931183
ru,goryachegorsk,873,55.401667,88.915556
cn,jiangyin,107918,31.928249,120.312567
mx,almoloya,3843,18.95,-100.116667
ru,pargolovo,11962,60.05,30.316667
in,kharar,45694,30.744444,76.647778
ru,ikovka,5243,55.608889,64.9375
ph,maluno,2493,16.998847,121.964342
rs,brus,4651,43.383611,21.033611
ro,anina,8689,45.079444,21.856944
am,abovyan,35677,40.2691667,44.6244444
us,hopkinton,8261,41.4611111,-71.7780556
sn,oussouye,7107,12.485,-16.5469444
in,mahaban,9515,27.433333,77.75
th,nonthaburi,375826,13.862167,100.513417
mx,xalpatlahuac,4054,17.25,-98.666667
co,funes,2508,1.002657,-77.450668
de,bad nauheim,30369,50.366667,8.75
cn,jiangyan,70375,32.506111,120.142778
ru,kovalevskoye,3139,45.1665,41.0039
ch,bulle,12460,46.619499,7.056743
in,kalna,53969,23.216667,88.366667
fr,bailleul,14450,50.735924,2.735944
bg,pazardzik,76254,42.2,24.3333333
fr,sallanches,15747,45.936882,6.636638
es,nijar,19449,36.966298,-2.204491
us,pine bluff,53217,34.2283333,-92.0030556
nl,heerlen,93518,50.882832,5.962319
us,greenbelt,22390,39.0044444,-76.8758333
ki,rawannawi,1916,2.05,173.2666667
no,flekkefjord,5707,58.283333,6.683333
us,pittsburg,62838,38.0280556,-121.8836111
ro,santandrei,3902,47.066667,21.866667
cn,nongan,98087,44.381982,125.168469
us,bellingham,73469,48.7597222,-122.4869444
mx,vega de alatorre,6710,20.033333,-96.633333
de,sulz,12834,48.366667,8.65
ru,mesyagutovo,9780,55.530278,58.252778
ru,verkhniy baskunchak,8745,48.225639,46.721695
ee,krootuse,417,58.0711111,26.835
ua,terebovlya,13153,49.301873,25.709974
se,karlskoga,26949,59.333333,14.516667
in,khem karan,12637,31.142778,74.566667
ph,puncan,4047,15.9071,120.9907
tz,vwawa,40144,-9.1166667,32.9333333
in,khanpur,14689,28.533333,78.05
br,porto walter,1816,-8.261111,-72.738889
am,shinuhayr,2206,39.4341667,46.3155556
ai,the valley,1379,18.2166667,-63.05
in,jalakandapuram,14530,11.7,77.883333
gn,forecariah,12357,9.4305556,-13.0880556
ni,masaya,123474,11.9666667,-86.1
us,point pleasant,20156,40.0830556,-74.0686111
mx,paraiso,23830,18.4,-93.233333
hu,halaszi,2850,47.889301,17.326147
id,kencong,43047,-8.2726,113.3651
ru,vachi,714,42.073808,47.214736
at,fohnsdorf,8203,47.2,14.683333
ph,dagupan,135933,16.1,120.516667
cz,vacenovice,2075,48.948027,17.174783
co,buenavista,5062,9.049634,-76.002799
pt,venda do pinheiro,4950,38.92365,-9.231776
ru,oktyabrskiy,10198,54.9891,61.4743
mw,phalombe,2663,-15.8,35.65
mx,cheran,12949,19.683333,-101.95
mx,anenecuilco,10295,18.766667,-98.983333
ru,toguchin,21886,55.2075,84.379167
ar,junin,76369,-34.583816,-60.943318
us,reisterstown,24447,39.4694444,-76.8297222
gt,pajapita,7996,14.716667,-92.033333
cn,mingshui,114858,36.716667,117.5
mx,teitipac,2970,16.916667,-96.6
bo,potosi,141254,-19.5836111,-65.7530556
gb,fleetwood,27077,53.916667,-3
br,jose bonifacio,27828,-21.05,-49.683333
ke,embu,34927,-0.5333333,37.45
br,valenca,63233,-13.366667,-39.083333
us,sunset,17956,25.7055556,-80.3525000
gb,newtonhill,3284,57.033333,-2.15
ca,amherst,9336,45.833333,-64.2
mx,calkini,14195,20.366667,-90.05
br,pontalina,13640,-17.516667,-49.45
in,bilhaur,19335,26.85,80.083333
cz,turnov,14500,50.592134,15.164575
mx,atzompa,4176,19.033333,-98.333333
mx,teopisca,12096,16.516667,-92.483333
pt,campo,8916,41.185162,-8.464927
hu,levelek,2948,47.962816,21.985367
mx,los mochis,214610,25.766667,-108.966667
cu,esmeralda,20274,21.8525,-78.1169444
cu,cumanayagua,38689,22.1494444,-80.2022222
ua,adzhamka,3859,48.542445,32.535419
ph,balabag,4692,11.97,121.919167
ph,lumbayao,2557,6.947222,122.141111
ph,malasin,3396,16.3045,121.1062
ua,pantayivka,2918,48.673998,32.884102
br,barra do garcas,52402,-15.883333,-52.25
in,diphu,57099,25.833333,93.433333
ru,zadonye,1410,54.005542,38.395322
br,porto seguro,123196,-16.433333,-39.083333
nl,raalte,37298,52.383776,6.280611
gp,anse-bertrand,5146,16.4666667,-61.5
br,serra,394160,-20.116667,-40.3
pa,horconcitos,877,8.3166667,-82.1666667
no,sander,319,60.216667,11.816667
it,cicciano,12266,40.966667,14.533333
ru,naushki,3510,50.382778,106.105556
ru,rayevskiy,20060,54.0658,54.9468
ru,verkhneye dubrovo,4596,56.7528,61.0468
co,almaguer,3120,1.917,-76.852331
ru,barda,8279,56.927679,55.593454
us,hatillo,5622,18.4883333,-66.8258333
it,frosinone,49775,41.633333,13.316667
rs,predejane,1174,42.829444,22.131111
br,itaituba,64758,-4.216667,-56.016667
mg,andilamena,19750,-17.0166667,48.5833333
ru,rezh,39217,57.3174,61.3355
hn,las conchas,1084,13.3252778,-87.3955556
br,jacarezinho,35090,-23.171382,-49.991453
ng,emure,90646,7.436137,5.459322
ph,bahile,2255,9.996,118.7857
in,dispur,8282,26.1425,91.788889
ro,parscoveni,4817,44.3,24.233333
nz,bombay,740,-37.166667,174.983333
it,vimercate,26053,45.616667,9.366667
ph,aya,2924,13.8945,121.1139
gw,quebo,7072,11.3333333,-14.9333333
pa,yaviza,1611,8.1833333,-77.6833333
bg,burgas,188554,42.5,27.4666667
us,lakeland,90761,28.0391667,-81.9500000
bo,guayaramerin,36010,-10.8,-65.3833333
hu,koszeg,11500,47.389223,16.541001
us,state college,41835,40.7933333,-77.8602778
ph,valencia,3471,9.7504,123.3922
cn,linqing,110046,36.845556,115.711667
py,alberdi,6518,-26.166667,-58.15
in,rewa,208483,24.533333,81.3
ro,targu jiu,97178,45.05,23.283333
ph,biao,12043,7.163333,125.521111
ru,vasyurinskaya,12830,45.11809,39.423985
il,fureidis,9805,32.6,34.95
hu,uri,2718,47.414288,19.527622
in,sanivarsante,4432,12.733333,75.9
ru,bazarnyy karabulak,10389,52.268333,46.414444
ru,magaramkent,6708,41.615855,48.347965
us,winter springs,32658,28.6986111,-81.3083333
nz,kawerau,6702,-38.1,176.7
dk,skjern,7145,55.95,8.5
ru,mamonovo,7271,54.464269,19.938011
pt,aves,8506,41.370339,-8.410104
cz,telc,6028,49.18228,15.458117
hn,la curva,981,15.8,-85.7666667
pl,jaslo,37851,49.743718,21.47095
fr,conflans-sainte-honorine,35122,49.001575,2.096945
kz,zhetysay,29257,40.733333,68.3
gr,milesion,1121,38.2833333,23.8
mx,venustiano carranza,15074,16.35,-92.55
cr,carmen,15920,10.200948,-83.477775
sl,pendembu,7602,7.95,-10.9333333
hn,buenos aires,980,15.35,-86.7333333
tr,oltu,23516,40.549831,42.001258
us,el reno,15643,35.5322222,-97.9547222
no,smestad,582,59.933333,10.433333
co,galeras,9460,9.160948,-75.048108
ec,calceta,17286,-0.85,-80.1666667
pe,ascope,14078,-7.7144444,-79.1077778
gr,pentalofos,2107,40.7416667,22.8519444
in,dhuburi,62528,26.033333,89.966667
br,aguia branca,2554,-18.983333,-40.733333
es,llanera,12124,43.433333,-5.883333
pa,cerro cama,1274,9.03,-79.905
ee,palivere,968,58.9702778,23.9033333
br,tutoia,12212,-2.75,-42.266667
il,gedera,14267,31.814561,34.779979
tr,alasehir,40755,38.350833,28.517175
ru,lutkun,3264,41.480838,47.685779
cn,pulandian,104277,39.395278,121.966944
ca,powassan,1243,46.066667,-79.35
no,hemnes,611,59.716667,11.466667
us,westlake,31990,41.4552778,-81.9180556
tr,karacabey,44279,40.215251,28.403778
al,librazhd,12691,41.1794444,20.315
lu,beidweiler,227,49.7233333,6.3025
us,bluffton,9463,40.7386111,-85.1716667
co,salamina,18076,5.407328,-75.487487
lc,choc,52,14.0333333,-60.9666667
pt,valongo,21327,41.195007,-8.51027
br,manga,11733,-14.766667,-43.933333
in,pithapuram,52715,17.116667,82.266667
tw,cholan,18806,24.3113889,120.8266667
ro,iasi,318014,47.166667,27.6
ao,benguela,151235,-12.578333,13.407222
co,une,3208,4.403056,-74.025278
cn,linxia,202402,35.600278,103.206389
ru,shamary,3605,57.343398,58.219875
fr,martigues,44437,43.405088,5.05348
hn,san vicente centenario,2430,14.8833333,-88.2833333
ph,morong,16117,14.678889,120.266111
ph,santo nino,2864,11.9263,124.4492
ht,dessalines,12313,19.2833333,-72.5
ro,izvoarele sucevei,2262,47.75,25.183333
id,pemangkat,34030,1.166667,108.966667
de,pinneberg,40679,53.65,9.8
cn,huangzhai,60037,33.5,114.783333
nu,tuapa,126,-18.95,-169.9
it,ruffano,9186,39.983333,18.25
kz,maykain,7695,51.4625,75.798611
mx,zirandaro,3663,18.45,-100.983333
ph,legaspi,3281,16.0418,120.7432
us,fond du lac,41860,43.7730556,-88.4469444
hu,veresegyhaz,11087,47.645899,19.295355
no,spydeberg,3161,59.6,11.083333
ca,chase,2471,50.816667,-119.683333
lu,findel,105,49.6238889,6.2027778
us,ozark,15951,37.0208333,-93.2058333
co,mutiscua,918,7.300606,-72.746675
in,rampura,18497,24.466667,75.433333
us,leavenworth,34880,39.3111111,-94.9222222
es,alhama de murcia,18060,37.851027,-1.425066
lt,ziezmariai,4061,54.8,24.45
af,dawlatabad,17674,36.98782,66.82066
ru,chegem vtoroy,10951,43.595833,43.599444
ph,dumanjug,3613,10.057,123.4361
vg,spanish town,355,18.45,-64.4333333
us,bentonville,31470,36.3727778,-94.2086111
us,port saint john,14082,28.4766667,-80.7888889
gb,ayton,548,55.85,-2.133333
pt,aroes,4855,41.455533,-8.214186
dk,nykobing,16807,54.7655,11.875085
ru,oktyabrskiy,6988,50.445212,36.36066
mk,kavadarci,38800,41.4330556,22.0119444
ro,breznita-motru,1760,44.566667,23.216667
it,verona,247082,45.45,11
hn,jerico,2364,15.95,-85.9666667
ru,tilichiki,1968,60.466667,166.1
br,cajueiro,15063,-9.716667,-36.45
ch,bagnes,7114,46.083333,7.216667
mx,oteapan,12378,18,-94.65
fi,hollola,20405,61.05,25.433333
gh,akwatia,20451,6.05,-0.8
ua,kalanchak,10673,46.256228,33.2907
gl,ilulissat,4413,69.2166667,-51.1
na,ondangwa,9125,-17.9166667,15.95
ua,lypova dolyna,5199,50.564281,33.797934
ro,boteni,2733,45.183333,25.116667
ru,kondinskoye,4166,59.648056,67.41
ro,vlahita,6922,46.35,25.516667
br,minas novas,7365,-17.25,-42.6
mx,huandacareo,6877,19.983333,-101.283333
ch,ruschlikon,5246,47.307744,8.555743
ru,bodaybo,15934,57.850556,114.193333
ru,suzun,15365,53.7841,82.3116
am,dvin,2795,40.02,44.5852778
in,lakheri,28466,25.666667,76.166667
us,sheffield lake,9139,41.4875000,-82.1016667
ru,zhatay,8131,62.159444,129.829444
hn,mojiman,1498,15.2666667,-87.6
bj,aplahoue,19862,6.9333333,1.6833333
kn,sadlers,986,17.4,-62.7833333
bd,mirzapur,41142,24.1,90.1
de,ritterhude,14143,53.183333,8.75
lk,monaragala,10236,6.8666667,81.35
sk,turcianske teplice,7031,48.8666667,18.8666667
co,totoro,1888,2.512044,-76.40124
ph,kauran,5120,6.785556,124.473333
dk,taulov,2898,55.536919,9.609314
us,placerville,10274,38.7297222,-120.7975000
br,tucurui,76339,-3.7,-49.7
mn,hovd,27929,44.6666667,102.1666667
at,hollabrunn,10966,48.55,16.083333
nl,alphen,72570,52.135141,4.654932
ru,zheshart,9534,62.07314,49.573348
ph,cumadcad,5203,12.980556,123.789167
mx,actopan,26706,20.266667,-98.933333
ph,san carlos,2623,15.0389,120.7627
pk,tando adam,125646,25.763736,68.660982
br,itanhandu,11274,-22.3,-44.95
bo,boyuibe,3075,-20.4166667,-63.2833333
za,brakpan,305702,-26.236561,28.369378
it,magione,13326,43.133333,12.2
in,nandura,39653,20.833333,76.45
it,limbiate,31736,45.6,9.116667
mx,cabo san lucas,42601,22.883333,-109.9
np,itahari,47987,26.6666667,87.2833333
br,saquarema,62057,-22.933333,-42.5
am,sarigyukh,1096,41.0563889,45.1458333
gb,buckhaven,16063,56.166667,-3.033333
in,nizamabad,305472,18.666667,78.116667
ro,apateu,3622,46.616667,21.783333
kz,qostanay,230282,53.166667,63.583333
mx,oxchuc,3421,16.791667,-92.338889
hn,yoro,15776,15.1333333,-87.1333333
gr,plataiai,919,38.2166667,23.2666667
ph,salogon,2239,13.6586,123.5225
id,paciran,27072,-6.866667,112.333333
mx,cristobal obregon,4242,16.35,-93.533333
ec,macas,23687,-2.3166667,-78.1166667
ca,hampton,2637,45.533333,-65.833333
ua,bereznehuvate,7506,47.30783,32.84993
es,toledo,75054,39.867263,-4.02981
nl,hulst,20158,51.281099,4.052964
py,capitan meza,963,-27.016667,-55.566667
ru,oktyabrskiy,2201,52.663611,156.238611
ca,swan river,4198,52.1,-101.266667
ph,veruela,18114,8.0731,125.9558
gt,san jose poaquil,5864,14.819722,-90.906389
us,glen rock,11459,40.9627778,-74.1333333
in,devli,21299,25.75,75.383333
ru,mgachi,1632,51.05,142.266667
ru,nikolskoye-na-cheremshane,1967,54.05,49.233333
ro,matca,11642,45.85,27.533333
ru,kruglolesskoye,3249,44.658889,42.814167
wf,vaitupu,601,-13.2333333,-176.15
ph,mogpog,3192,13.474444,121.861389
us,elizabethtown,23636,37.6938889,-85.8591667
vn,bac lieu,107920,9.285,105.724444
cn,wenshang,59455,35.7275,116.496111
us,denver,555981,39.7391667,-104.9841667
ru,kameshkovo,13935,56.35305,41.009412
ph,bugasong,2828,11.0439,122.0659
us,burlington,22739,42.5047222,-71.1961111
ru,sotnikovo,4396,51.884462,107.479068
ba,bratunac,4717,44.1875,19.3394444
ro,jichisu de jos,1305,47.116667,23.8
ph,sungay,2094,8.451389,124.402778
hu,sajovamos,2206,48.183333,20.85
ng,ikole,110874,7.7897,5.5106
ph,topdac,2289,16.5454,120.7196
be,leopoldsburg,14149,51.116667,5.25
ua,murovani kurylivtsi,5994,48.723477,27.518919
ir,javanrud,38660,34.8067,46.4913
id,subang,129009,-6.57,107.756667
br,regeneracao,13608,-6.25,-42.683333
th,wichian buri,39272,15.657778,101.106028
dk,viby,4505,55.548724,12.023912
mx,tancitaro,5298,19.333333,-102.366667
cn,pingdu,91077,36.784444,119.946389
be,bernissart,11588,50.466667,3.633333
ro,caldararu,2975,44.45,24.95
ph,san pablo,2169,14.9696,120.6197
sy,jablah,52309,35.35,35.9166667
us,river rouge,9117,42.2733333,-83.1344444
in,marandahalli,10480,12.4,78
ph,barobo,9893,8.535278,126.121389
pk,pindi bhattian,35086,31.89781,73.273019
us,calabasas,21368,34.1577778,-118.6375000
no,lodingen,1845,68.407222,15.991944
de,calw,24220,48.716667,8.733333
ph,lian,7496,14.0381,120.6509
ph,kalabugao,5982,8.456389,125.158889
no,jorpeland,5539,59.016667,6.05
ro,cosoveni,5024,44.25,23.933333
ru,lesnyye polyany,3695,55.966667,37.866667
zm,mumbwa,19090,-14.9833333,27.0666667
ru,kashary,6292,49.04001,41.005569
ph,bingawan,3657,11.233,122.5672
ru,kardonikskaya,7830,43.865774,41.71432
mx,chunhuhub,5231,19.55,-88.683333
ru,bezhanitsy,4711,56.976695,29.890654
gb,barry,51681,51.406667,-3.269444
it,budrio,16322,44.383333,11.9
hn,zapotal del norte,2507,15.5166667,-88.05
ee,lagedi,939,59.4055556,24.9422222
ph,san carlos,4644,13.8422,121.2416
ro,glodeanu-silistea,4585,44.833333,26.8
hu,sarisap,2911,47.677001,18.679329
ro,corod,7855,45.9,27.616667
ph,tagum,2559,10.06536,124.383022
us,southbridge,19030,42.0750000,-72.0338889
ru,krasnyy yar,3095,51.629167,46.421667
in,kodar,59182,16.983333,79.966667
sb,buala,2689,-8.1333333,159.5833333
ro,fantanele,5597,46.116667,21.4
lu,foetz,483,49.5294444,6.0108333
nc,canala,2857,-21.5333333,165.95
ph,dayapan,2396,13.920295,120.878673
hu,sajobabony,3113,48.166667,20.733333
br,ibotirama,17354,-12.183333,-43.216667
br,apiai,18260,-24.511926,-48.844671
us,kenmore,19284,47.7575000,-122.2427778
gr,karperi,1035,41.1166667,23.3
ro,bicazu ardelean,4212,46.85,25.933333
in,sahaswan,60959,28.083333,78.75
in,tikri,13648,29.233333,77.35
ru,kizlyar,50565,43.847118,46.714446
us,englewood,32860,39.6477778,-104.9872222
ch,bern,123018,46.916667,7.466667
in,tiruvallur,48099,13.15,79.916667
gb,gorebridge,5874,55.833333,-3.05
gb,gifford,674,55.9,-2.733333
ph,bula,3060,11.448,122.5685
ru,kosterevo,9350,55.929895,39.614376
pk,faisalabad,2507302,31.416667,73.083333
br,lavras,81474,-21.233333,-45
cd,nioki,40692,-2.716667,17.683333
hu,gomba,2861,47.37095,19.530573
dk,skaerbaek,3174,55.157353,8.769011
gb,banff,3914,57.666667,-2.533333
mx,ixil,3375,21.15,-89.483333
br,extrema,13682,-22.85,-46.316667
be,sint-genesius-rode,17990,50.75,4.35
ru,troitsk,82339,54.0979,61.5773
ve,zaraza,41490,9.35,-65.3166667
br,dois irmaos,28926,-29.583333,-51.083333
ke,sagana,3297,-0.6666667,37.2
it,sestu,17618,39.300556,9.090833
ru,leningradskaya,38712,46.3214,39.3877
ru,pesochnyy,6348,60.122946,30.164042
fr,limeil-brevannes,18658,48.744795,2.48705
ph,del monte,2213,7.725833,123.008056
br,bom sucesso,13786,-21.033333,-44.766667
dk,herning,30329,56.133333,8.983333
de,ibbenburen,51305,52.266667,7.733333
se,soderhamn,12022,61.3,17.05
us,clinton,29982,38.7650000,-76.8986111
mx,momoxpan,16675,19.066667,-98.233333
ru,ponezhukay,3390,44.887612,39.38551
ru,batayurt,4093,43.318655,46.683713
cu,cienfuegos,186648,22.1461111,-80.4355556
cn,chaoyang,410005,41.570278,120.458611
ph,nagsaing,7482,15.976,120.3419
ua,trybukhivtsi,4134,49.042506,25.450549
ru,ulyanovo,3361,55.047992,44.399862
ru,oblivskaya,9528,48.53616,42.501381
ph,colonia,2259,10.6553,123.7911
br,butia,19494,-30.116667,-51.966667
cn,heihe,109427,50.266667,127.466667
in,ghiror,14012,27.183333,78.8
sd,kusti,345102,13.1666667,32.6666667
ir,khoy,175386,38.5503,44.9521
ro,dudesti,4061,44.9,27.433333
gr,yiannouli,7031,39.6666667,22.3833333
ru,verkhniy naur,5036,43.61033,45.245416
ro,nalbant,2789,45.05,28.616667
es,jerez,189230,36.686454,-6.136063
us,west warwick,30146,41.7061111,-71.5236111
be,wichelen,11014,51,3.983333
gr,kali,1773,40.82,22.1752778
no,fosser,569,59.816667,11.483333
no,stryn,2119,61.916667,6.783333
ph,mababanaba,3733,15.5036,120.5369
ru,sary-tyuz,3188,43.901811,41.895231
tr,gursu,24523,40.218757,29.194872
es,fernan-nunez,9484,37.670436,-4.726395
ru,glushkovo,5618,51.339167,34.632778
ro,nufaru,2388,45.15,28.916667
gr,neos pirgos,932,41.5,26.5
id,kepanjen,51920,-8.1303,112.5727
hr,virovitica,15665,45.8319444,17.3838889
br,laguna,39712,-28.483333,-48.783333
ph,nueva valencia,2681,10.510767,122.531503
us,fullerton,14781,40.6316667,-75.4736111
in,sivaganga,42789,9.866667,78.483333
gt,nuevo san carlos,18681,14.6,-91.7
lu,hobscheid,1051,49.6886111,5.9147222
hu,sarand,2322,47.4,21.633333
ru,kholtoson,1040,50.2981,103.3097
us,la porte,33740,29.6655556,-95.0191667
be,meix-devant-virton,2637,49.6,5.483333
no,orsta,6425,62.2,6.15
ru,peski,3705,55.216256,38.762625
it,rieti,45355,42.4,12.85
in,siuri,64665,23.916667,87.533333
ch,hombrechtikon,7795,47.25208,8.77437
us,fenton,12236,42.7977778,-83.7050000
de,langenfeld,58803,51.1,6.95
ru,buron,496,42.792806,44.008122
fi,pirkkala,14914,61.466667,23.566667
nz,waitara,6319,-38.925,174.25
de,eschweiler,55888,50.816667,6.283333
in,zaidpur,33400,26.833333,81.333333
in,loni,164927,28.75,77.283333
de,werther,11910,52.066667,8.416667
ph,binalbagan,38567,10.1948,122.8581
br,mancio lima,7086,-7.616667,-72.9
ru,yuzhnyy,3320,44.721107,39.879184
us,york,39587,39.9625000,-76.7280556
pt,alferrarede,3654,39.483333,-8.166667
mu,bananes,652,-20.3466667,57.5886111
in,chit baragaon,21659,25.75,84.016667
de,korbach,24657,51.283333,8.866667
in,umrala,11874,21.833333,71.816667
id,purbalingga,56909,-7.388056,109.363889
fr,jeumont,10687,50.295338,4.098979
ph,vitali,9653,7.371658,122.28924
ru,pervomayskiy,12530,51.670131,115.625433
br,maribondo,10475,-9.583333,-36.233333
be,aarschot,27656,50.983333,4.833333
az,baku,1116513,40.395278,49.882222
de,stuttgart,591688,48.766667,9.183333
gr,neon soulion,2725,41.1,23.65
hu,kistelek,7430,46.4725,19.979722
pa,taboga,983,8.8,-79.55
hu,petofibanya,3061,47.779425,19.705504
za,nkowakowa,30157,-23.887823,30.287081
it,ceglie messapica,20695,40.65,17.516667
hu,mezokovacshaza,6877,46.4,20.916667
my,pantai remis,16318,4.4557,100.6288
us,dunwoody,35997,33.9461111,-84.3347222
ro,tamaseni,8292,46.983333,26.933333
us,gaffney,12791,35.0716667,-81.6500000
ro,pancota,7133,46.333333,21.7
ki,butaritari,2582,3.0833333,172.8166667
ro,perieti,3638,44.55,27.216667
gb,braco,455,56.25,-3.883333
am,abovyan,1379,40.0488889,44.5475
pf,paopao,4221,-17.5,-149.8166667
de,schriesheim,14448,49.477778,8.672778
br,santo antonio do ica,9302,-3.083333,-67.95
br,muritiba,22388,-12.916667,-39.25
ph,manaring,2114,17.172937,121.902544
in,hiranagar,9447,32.45,75.266667
ph,medina,9201,8.912222,125.024444
ru,stavropol,363069,45.0428,41.9734
ph,naguilayan,3777,16.0023,120.2903
hn,urraco,5711,15.2333333,-87.85
pg,kieta,3611,-6.2166667,155.6333333
tw,tachi,84552,24.8833333,121.2833333
ir,malard,56790,35.6659,50.9767
mx,la estancia,5579,20.416667,-100.066667
